Word,Frequency
faili,4
yöntemlerin,4
fırlattığı,4
verim,4
zamane,4
şeklini,4
kaçirmayin,4
kuklalar,4
itirazı,4
kechiche,4
girerse,4
vermiyorlar,4
vitrin,4
aşacak,4
shylock,4
jeong,4
alışkanlıklar,4
sentetik,4
olacakları,4
sikmadan,4
toplanıp,4
boya,4
atası,4
bakmış,4
çelişkinin,4
topluca,4
yaşansa,4
ciddiyim,4
mübah,4
sayılmazdı,4
kazansın,4
keresinde,4
leviathan,4
göçmenlerin,4
koltuğumdan,4
düzenlediği,4
elimden,4
helms,4
taktığı,4
alanın,4
etmeyelim,4
figürünün,4
gerilimle,4
kendimizden,4
muzik,4
üstüste,4
kalirsa,4
şaşırtmamalı,4
eleştirenler,4
vladimir,4
sömürü,4
gülmedim,4
esaslı,4
sevinci,4
aldığında,4
bilinciyle,4
buluğ,4
gösterildiğini,4
eldeki,4
antman,4
anmak,4
sener,4
gıcır,4
aziz,4
kaldigi,4
animasyonlarını,4
krallar,4
boşanmak,4
kurtararak,4
kardan,4
çizim,4
geçmesinden,4
alaka,4
bakmaktan,4
field,4
dönüşüveriyor,4
akay,4
zorluğun,4
matrıx,4
dilimlerinde,4
karadaş,4
arayışları,4
düzeydeydi,4
sorunlardan,4
gürültüsü,4
denenmemiş,4
edebilmiş,4
düşünenlerdenim,4
oluşturup,4
imparatoru,4
dönüyoruz,4
mimiği,4
bakimindan,4
alabileceğiniz,4
ndugu,4
duyduğumuzda,4
step,4
komedilere,4
küçükleri,4
çözüldüğü,4
ashima,4
değerdi,4
taksici,4
başarıp,4
acınası,4
anlayışından,4
halt,4
göndermelere,4
koptum,4
bürokrasinin,4
susuzluk,4
çorba,4
sonuncusuna,4
konusuda,4
masala,4
dikkatine,4
düşüncelerime,4
yapmama,4
tercüman,4
ipuçlarına,4
köşesi,4
özelde,4
dozajını,4
yetiştiren,4
çevirdiği,4
beklemiş,4
plandaydı,4
bırakacaktır,4
verilmesini,4
bulmadım,4
hesaplaşmaya,4
kalmışken,4
sarpa,4
kıyas,4
yapılamaz,4
vampirle,4
görüşme,4
tuvaletkagidinanotlar,4
gerçekti,4
edişini,4
açmıştı,4
ayarlar,4
çocuklarınızla,4
tatile,4
edilmiyor,4
winfried,4
zellweger,4
afişteki,4
elmalar,4
klasiklere,4
kazanacağı,4
ölesiye,4
zevkinize,4
kariyere,4
bitirmesi,4
takmak,4
sinemalar,4
çıkmamış,4
katılma,4
reddeder,4
trabzon,4
repliklerden,4
düşüşünü,4
evrendeki,4
filminiz,4
flimi,4
accross,4
kato,4
çaresizce,4
sorguladım,4
kabuk,4
zannediyorum,4
akıbeti,4
malzemeye,4
ikilemi,4
ongurlar,4
yaşlandıkça,4
guadagnino,4
timothée,4
much,4
eminimki,4
serininde,4
morina,4
ayarlayan,4
şivesini,4
perlman,4
korunmuş,4
beceriyle,4
örneğe,4
dönüşüp,4
dedigim,4
tavana,4
şüpheci,4
silas,4
karantina,4
hayatini,4
tutarsız,4
efsaneydi,4
çengi,4
bırakıyorum,4
araştırmaya,4
korkutmaya,4
franck,4
zannettim,4
kurtarıp,4
gökdelenlerin,4
olumsuzluk,4
tamda,4
seçerken,4
farz,4
olsaydi,4
yığın,4
kadersizlik,4
renginden,4
hangimiz,4
fikirlerden,4
tercihle,4
manyakları,4
kaçırmıyor,4
tasvirleri,4
koşmak,4
aktrist,4
seghers,4
karşılaşırlar,4
kızlardan,4
yavru,4
kurtulması,4
yükselterek,4
yöneteceği,4
yörenin,4
unuttuğum,4
yemeğini,4
varsayılan,4
mendonça,4
kleber,4
song,4
derslere,4
uyumayı,4
bolsonaro,4
sürprizle,4
akıldan,4
stay,4
boynuna,4
özlemi,4
şekle,4
toplumlar,4
kağıda,4
olmayanı,4
bakmışlar,4
bağlanması,4
gemisinden,4
geliştirilen,4
çapkınlar,4
yükleniyor,4
efsanelere,4
yetiştirdiği,4
isini,4
yapiyor,4
kutlayan,4
aranın,4
açmadan,4
ızleyin,4
nesillere,4
taşıyıcısı,4
tekrarladığı,4
sınırsızlar,4
kalkıyorlar,4
yıllarından,4
paralellik,4
söylenir,4
aşılayan,4
yargıyla,4
oğullarını,4
sözle,4
koşut,4
westerni,4
tanımadığımız,4
bireylerinin,4
eklemeliyim,4
açtım,4
girolamo,4
mariana,4
dünyanızdan,4
ınsanlar,4
dilimde,4
kereden,4
yokmu,4
yönelttiği,4
oscarın,4
piyon,4
şirkette,4
rüzgarına,4
kalbiniz,4
swiss,4
bozdu,4
cmylmz,4
uyuşmadığı,4
yuvadan,4
göndermeleriyle,4
gözyaşlarıyla,4
seslendirmiş,4
yaşayacaktır,4
bilgisayarın,4
gölü,4
arttıracak,4
niyetini,4
sevdiklerine,4
gerilmek,4
yapmamız,4
lıkır,4
gülmenizi,4
benzeten,4
sahada,4
düşmanlarını,4
yetişkinlik,4
plemons,4
katıyorlar,4
yönünün,4
filimden,4
gitmişiz,4
dokunmaya,4
geçilmez,4
çekilsin,4
tiptir,4
yılmaza,4
sevmeyenlerin,4
bağlanırken,4
ölçüsüz,4
olurduk,4
rayon,4
anadan,4
programın,4
merdivenlerden,4
romanla,4
gösterilebilir,4
storyboard,4
kalıyordu,4
umuda,4
cana,4
osborn,4
efenim,4
kasten,4
atılacak,4
tekrarı,4
alternatifi,4
koyarsak,4
okumadıysanız,4
fikriniz,4
misyonunu,4
uğraşır,4
kaldıramayan,4
soğukkanlılıkla,4
çabasından,4
umutlarını,4
yatağında,4
tapan,4
taraflarında,4
sıkıldığımı,4
normale,4
ideoloji,4
çizmesi,4
turgulun,4
yaratmasını,4
olucaktır,4
başrolleri,4
salya,4
alsalar,4
order,4
tatsız,4
kavramıyla,4
açınızı,4
derinlere,4
bilmemiz,4
fedakarlıklar,4
doğrultuda,4
beynim,4
oyunculuğunda,4
vahşeti,4
politikacı,4
efektlerinden,4
projelerin,4
desteklenmesi,4
çıkmanın,4
kafkaesk,4
geller,4
konseri,4
umuyor,4
etseniz,4
tedavisi,4
üstadın,4
coşkuyu,4
gaston,4
üstünkörü,4
kesilmesi,4
gerilimiyle,4
özentisi,4
açidan,4
davran,4
suikasti,4
bütçesini,4
yaşça,4
alınmayacak,4
göremiyorum,4
docter,4
1944,4
caner,4
sekanslarıyla,4
ediyordur,4
mısınız,4
ettiğinizde,4
sağlayamıyor,4
arsever,4
yürümeye,4
versin,4
soruyoruz,4
gecti,4
alamadığı,4
yaptıran,4
edinmesi,4
sarın,4
kaybedince,4
korkularından,4
gardiyanlar,4
bitirmeye,4
arndt,4
uğraşması,4
yazılır,4
bekleniyordu,4
büyüten,4
girişimi,4
medem,4
öner,4
görecektir,4
balenin,4
bardağı,4
çıkarıldığı,4
derinde,4
ulaşılmaz,4
oluşacak,4
anlatımındaki,4
kredi,4
selman,4
arizona,4
görüşleri,4
seviyeli,4
sayılamayacak,4
tutumunu,4
röportajını,4
woodcock,4
âşık,4
açılmış,4
doğallıktan,4
savcının,4
harwood,4
senaristliği,4
moskova,4
sarstı,4
trenle,4
gerardo,4
plaza,4
heyecanlandırıyor,4
sonsuzluğa,4
demokratik,4
akışta,4
uyarlamalarına,4
dalıyoruz,4
løve,4
kırdığım,4
endüstriyel,4
temalardan,4
baskını,4
yamada,4
sabahları,4
zevkten,4
görüntülerden,4
civarı,4
ağaçlar,4
lütuf,4
unutulmaya,4
orijinalliği,4
şirketini,4
unutan,4
kusturica,4
konuştururken,4
çekilirken,4
kaptırmamak,4
kıskanç,4
havana,4
hissiyat,4
yormuş,4
ilkesini,4
açıklaması,4
zincirine,4
mucizeler,4
kriterleri,4
sarmış,4
kılar,4
gaddar,4
dönüyorlar,4
çabalarının,4
öldürüyorlar,4
felsefesini,4
düşlerken,4
düşündürmek,4
selznick,4
umarak,4
barut,4
yansımasıdır,4
estrada,4
melquiades,4
kormakur,4
madame,4
edmunds,4
izleyicilerinin,4
unsurlarının,4
klişesinden,4
filmlerimizde,4
arkadaşa,4
tutarsızlıklar,4
hersek,4
edasıyla,4
kartelleri,4
kampanya,4
izlememişsiniz,4
almanyadadır,4
seferleri,4
dorukta,4
patagonya,4
ağızlarından,4
zehil,4
adrenalini,4
olmadanda,4
türlüsünü,4
kalınmış,4
pişmanlığım,4
edebiliyorum,4
svan,4
geographic,4
nitelenebilecek,4
katmıyor,4
yüzyıla,4
konulamaz,4
dakota,4
masumane,4
çoktandır,4
anlatılanları,4
içermesi,4
içeriğini,4
ebru,4
rastladım,4
tiryaki,4
kavuran,4
umulmadık,4
istisnalar,4
kalıbına,4
kurumdan,4
skeç,4
füze,4
yakalanıyorlar,4
açıklamaları,4
doldurma,4
anlatılanların,4
etkileyicilik,4
maddesi,4
dedigimiz,4
cezbedici,4
yattığı,4
savuran,4
konuşmalı,4
amin,4
insanoğlunu,4
çivilemeyi,4
geek,4
alkışlanan,4
ekranın,4
nikas,4
keşfedilmeyi,4
konulmuş,4
ayırıp,4
ağırbaşlı,4
eğlenen,4
sözlerle,4
daniels,4
yakışmayan,4
into,4
gençken,4
konularına,4
bağın,4
yapıdan,4
öldürmüş,4
gitmese,4
etrafı,4
keseden,4
vurulma,4
atışmalar,4
gözlerimizi,4
uyandırıyordu,4
dinklage,4
öğelerinin,4
masaj,4
karşılarında,4
iyiyle,4
görsellikler,4
yaratığa,4
dedemin,4
başarmaya,4
guzeldi,4
saymak,4
dance,4
swat,4
getirebileceğini,4
temizlikçi,4
şeydi,4
yozlaşmayı,4
akşamları,4
endonezya,4
örneğinden,4
anlatıyorlar,4
hellboy,4
yoğunlukta,4
uzatıp,4
nurgül,4
mimiklerinden,4
şakacı,4
stalin,4
eşinizi,4
kırdığı,4
sempatikti,4
pontecorvo,4
basmış,4
izlenmek,4
cezayirliler,4
ümidiyle,4
geçirebilmek,4
şahan,4
saglık,4
koşullar,4
senaryosuydu,4
beklediğinizden,4
etmediğimiz,4
yaşarsınız,4
ulaşmasını,4
naranjo,4
bekliyorlar,4
bölümleriydi,4
gidenlerin,4
emilio,4
doğallığıyla,4
cinayete,4
yetkinlikle,4
anlatabilirim,4
üzgünüm,4
açmazı,4
ulvi,4
yanılttı,4
ilerliyordu,4
yıldızını,4
düşürdüğü,4
yıkılmış,4
afili,4
metroda,4
çizimi,4
öldürerek,4
boğarak,4
yapmislar,4
ustalardan,4
denizci,4
beğendiğimiz,4
algılanabilir,4
hüzünlendiriyor,4
sinemalarına,4
saatlerde,4
akımını,4
mültecilerin,4
olasılıkları,4
makinist,4
ihtiras,4
avşarın,4
doğar,4
dafne,4
değinerek,4
dusty,4
kodlarını,4
basitliği,4
heyecanıyla,4
ward,4
regl,4
steril,4
görsün,4
kansas,4
bağrına,4
nerelerde,4
bağımsızlığını,4
sıksa,4
bini,4
bovary,4
fılmlerden,4
sinirlenen,4
cesedini,4
kalbimi,4
sergilediklerini,4
götürmesini,4
benzerdi,4
çatı,4
külkedisi,4
gizlemek,4
göründüğünden,4
senariste,4
ayırdığını,4
anlamamızı,4
eserlerden,4
seyircisinden,4
cantona,4
başlıyordu,4
klişeleşmiş,4
saklanması,4
bomboş,4
abla,4
posterinde,4
gitmem,4
kalbe,4
tabiriyle,4
mizoguchi,4
pencak,4
kullanımları,4
habersiz,4
sınavda,4
hafızasına,4
bilip,4
futbolcu,4
özetlenebilecek,4
claflin,4
ümitle,4
durumdaki,4
bulunmayı,4
sokaklardaki,4
imajını,4
çalışılması,4
yanıldığımı,4
tatiline,4
langella,4
ekleyeyim,4
tavırlarını,4
düzeydi,4
anlayanlar,4
yakındığı,4
yönetiyor,4
saviano,4
türüyle,4
aşamaya,4
dükkanı,4
vanga,4
yaparım,4
heroes,4
düşünmeme,4
görebilseydik,4
omar,4
bilemeyiz,4
boynundan,4
gerginliği,4
felçli,4
hedeflenen,4
protestan,4
hatırlanıyor,4
glenn,4
mürettebatı,4
seriliyor,4
kırıyor,4
ucunu,4
ismindeki,4
yüklenmiş,4
gidermeye,4
pilar,4
chapter,4
buyurun,4
kağıdı,4
sayılmayan,4
zihnime,4
uyarlamalarında,4
odalarına,4
suçlayan,4
iskeletini,4
yolculuklar,4
geçinen,4
alberto,4
audrey,4
yazdıklarının,4
kaybolup,4
hümanist,4
yapmayın,4
versem,4
tartışılabilecek,4
aktöre,4
alabileceği,4
edinip,4
arzuladığı,4
aktarılmıştı,4
uzaklaşmıyor,4
sürmektedir,4
arkadaşımızın,4
programında,4
verdiğine,4
benzetmesi,4
ısınamadığım,4
hislerle,4
dünyalarına,4
küsür,4
azalan,4
umutsuzca,4
nefretin,4
baruchel,4
mesajlarıyla,4
sınavını,4
hocam,4
tutsağı,4
aklın,4
duygusallığa,4
animal,4
çözmesi,4
kaderin,4
forum,4
uğrar,4
dönüşecektir,4
yeten,4
yerleştiği,4
atlar,4
istiyordu,4
ejderhalar,4
sonlar,4
paranıza,4
atlatmış,4
yakıştıramadım,4
türlüsü,4
bazılarında,4
gerekebilir,4
kesişir,4
arıyorsunuz,4
devriminin,4
abartıldığını,4
bilmeyiz,4
eğitimini,4
suburbicon,4
tuvalete,4
düşünüyordu,4
kategorisinden,4
yenmeyecek,4
poker,4
sunulur,4
kenar,4
atlarken,4
arıyoruz,4
ukraynalı,4
cinsellikle,4
katını,4
mackie,4
kardeşliğin,4
coook,4
benliğini,4
harfi,4
hard,4
devralan,4
futbolu,4
terörize,4
yolculuklarında,4
mahrem,4
geçişlerinde,4
ırishman,4
gülümsetiyor,4
cevaplanmayan,4
malzemeyle,4
kokain,4
güneye,4
klas,4
rüyalarında,4
maceralarına,4
iskoç,4
eğitimli,4
emmerich,4
beklediğine,4
yolculuklarına,4
ölecek,4
olacaksın,4
korktuğumuz,4
dedesi,4
atık,4
vizyonuna,4
kapadokya,4
1915,4
tekniklerle,4
butik,4
netlik,4
apartman,4
yitik,4
çalınması,4
karara,4
gelişmeleri,4
tespitimiz,4
hassasiyet,4
programını,4
oturuşta,4
yanımda,4
kamplarında,4
seversiniz,4
kapatmış,4
ninenin,4
schwartzman,4
yoldaş,4
belirtiyim,4
gözükmeyen,4
seslenerek,4
hakkımızı,4
sözediyoruz,4
figürleri,4
önerimize,4
hadji,4
troy,4
kolia,4
pizza,4
kızlarından,4
müsamere,4
vakası,4
intikamcı,4
vaziyeti,4
samimiyetsiz,4
eleştirmiş,4
etkilenmedim,4
hattı,4
fransızların,4
kişiliklerinin,4
kamplarına,4
sinemasinda,4
kutlama,4
olmustur,4
serüvenini,4
mitine,4
easy,4
uzadıkça,4
beliriyor,4
öyküdeki,4
avukatın,4
dokunmadan,4
fantezisi,4
duygusallıkla,4
vadimdeki,4
define,4
olmadigini,4
sinemasi,4
kişiliktir,4
simdi,4
bursa,4
gelecekleri,4
xibalba,4
dolaştığı,4
çağırıyor,4
potansiyele,4
şuursuzca,4
ettiğin,4
büyüğü,4
sarmaya,4
detaylarına,4
yetenegi,4
dinlediği,4
zemine,4
destekleniyor,4
uzaylılara,4
şarkılarının,4
duymaz,4
bilgisini,4
ortiz,4
kurgularda,4
shea,4
whigham,4
şaşmaz,4
ilerleyişi,4
saygın,4
sayabileceğimiz,4
fuzz,4
haksizlik,4
başardığına,4
anasının,4
meet,4
izlenmelidir,4
evlenmeye,4
bekleyeceğimiz,4
route,4
beyhude,4
kaçıracağınız,4
ulubatlı,4
taştan,4
lerini,4
heykeli,4
soygunda,4
micheal,4
bilgeliği,4
yakalayarak,4
gördü,4
çekinmeden,4
beklendik,4
tadının,4
duyarsız,4
önemine,4
aşçı,4
girmemiş,4
zorlandığımız,4
taşımayan,4
yaşamaları,4
paçayı,4
molly,4
zamanınızı,4
konumundaki,4
kanatsız,4
acikcasi,4
aracının,4
tweet,4
uzağına,4
ilerideki,4
küçülmüş,4
bakışın,4
nelerle,4
karşıtlığı,4
çikarmis,4
harflerle,4
sempatiyi,4
çeçen,4
nedenlerini,4
avlayan,4
kişiliğine,4
sırasındaki,4
makyajla,4
page,4
defterine,4
hafızalarımıza,4
ilişkilerinden,4
eleştirimde,4
şaşırtsa,4
nyles,4
dönüştürme,4
paralize,4
hüznünü,4
standartlarının,4
ölse,4
coenlerin,4
toplantıda,4
boğuyor,4
çekilerek,4
anlatmışlar,4
değerinde,4
fotoğrafı,4
martha,4
kelle,4
medeniyetin,4
dinamiği,4
dediğinde,4
sömürüsüne,4
daft,4
üzerindedir,4
masanın,4
getirebilecek,4
yapit,4
sallayan,4
hobisi,4
mani,4
yirmili,4
kırıklığını,4
sekreteri,4
çaresizliğe,4
alsaydı,4
geldiğinden,4
atıldı,4
kuvvetlerinin,4
saldırılarını,4
oluşuna,4
sorması,4
paralar,4
pastoral,4
sinemasinin,4
albümünü,4
kaçınılmazdır,4
kırması,4
inaniyorum,4
mahershala,4
arkadaşımız,4
sebebinin,4
uykusuz,4
açılır,4
kazıyor,4
tekno,4
talat,4
robbins,4
edilmişti,4
tudyk,4
başladıkça,4
seslendiriyor,4
zootopia,4
düzleminde,4
katılımıyla,4
yoruluyor,4
teorisini,4
yönlerinin,4
yaşlanma,4
sinyali,4
getirmiyor,4
sulara,4
arapça,4
larla,4
samimiyetiyle,4
meyhane,4
keşfedip,4
kayıpları,4
inan,4
lokumu,4
tarihlerde,4
çoğunluğunun,4
bartu,4
erdi,4
kodu,4
çekenler,4
buluşmak,4
temkinli,4
kabilenin,4
sorunlarından,4
olasılıklar,4
radyosu,4
kotarıyor,4
üstünlüğü,4
koyulan,4
saldırısından,4
beklenmeyecek,4
yazdım,4
adaylıklarını,4
turtle,4
dinlendirici,4
hükmetme,4
öykülerinden,4
yükselmesi,4
tonlarda,4
şaşırtmayan,4
edinme,4
gerektirecek,4
yöntemlerini,4
çarpması,4
duyurmayı,4
başarılıdır,4
duymuyor,4
yüzünün,4
başıma,4
rejiminin,4
karşılanan,4
eseriyle,4
düşünsel,4
geçiriliyor,4
derinlikte,4
açmaya,4
beceremediği,4
kaybetmesine,4
bilirdim,4
elbiseler,4
bacon,4
musevi,4
mucizelerle,4
tutturamayan,4
övgüyle,4
emmanuel,4
malumunuz,4
aramaktan,4
sözlerine,4
coster,4
batmadan,4
1939,4
kaybetmesinin,4
duygulandırdı,4
etmeyeceği,4
konusuydu,4
graham,4
yönetimin,4
ürkek,4
yaratmıştı,4
frankenweenie,4
biliminin,4
korurken,4
everything,4
yapbozun,4
kuvvetlendiren,4
hantal,4
kameralı,4
devamıda,4
harcandığı,4
fotograflar,4
rüzgâr,4
gizemiyle,4
sizede,4
zorbalığa,4
pirselimoğlu,4
eskiyi,4
sağlıyordu,4
filime,4
sanatta,4
canavarlardan,4
skolimowski,4
oskara,4
kucaklayan,4
ayrım,4
hünerlerini,4
öven,4
yapmam,4
finlandiya,4
sniper,4
planlara,4
çokları,4
alaya,4
saçmalığına,4
tahminimce,4
freudyen,4
çekilseydi,4
haylaz,4
bilelim,4
hissettirdikleri,4
bilgisayarların,4
seansa,4
geçirmenizi,4
saydıklarım,4
içeriğe,4
ayrılıp,4
ayrılmasını,4
jenny,4
yıkımı,4
kalıplarından,4
öldürülüyor,4
olimpiyatları,4
açıklanamaz,4
cazibesi,4
türklere,4
değinilmiş,4
pride,4
yaratmayan,4
winona,4
güneşe,4
ryder,4
tabularını,4
tümüne,4
güvenliği,4
dinler,4
yüzsüz,4
deneyimin,4
tartışılmayacak,4
düşünebilir,4
yaptırdığını,4
desteğe,4
yaratılması,4
kalemiyle,4
postmodern,4
kareleri,4
gözün,4
koluna,4
ninesi,4
mesajın,4
atalarından,4
sunset,4
modernite,4
etkilemiştir,4
oluş,4
bulmuşken,4
açıklanacak,4
lila,4
zulme,4
örneğiyle,4
varsayarsak,4
sergilendiği,4
bağlanışı,4
şekillenmiş,4
rüştü,4
ailemizle,4
öğretmenlerin,4
duyarlılık,4
seçimine,4
sorulduğunda,4
çözülür,4
kardeşleri,4
verilmeyen,4
zonguldak,4
yorumumu,4
oyuncularımızın,4
değerlendirecek,4
heycan,4
geçerim,4
taşımaya,4
ögelerle,4
ahben,4
istemediğimiz,4
bilirseniz,4
şiirler,4
ekolünün,4
acılarla,4
meslektaşı,4
10filmin,4
format,4
yargılar,4
tuşuna,4
kitliyor,4
kendilerince,4
avangard,4
mübalağa,4
mountain,4
yaşıyorum,4
öncesinin,4
evreninden,4
gittiyseniz,4
georg,4
manzarası,4
okulundaki,4
sıkılmanız,4
samimiydi,4
meyve,4
aklımın,4
edene,4
viyana,4
ozcan,4
sıcağına,4
sıcağı,4
değerlendirmiş,4
düşünülecek,4
rohrwacher,4
baktığım,4
kişiliklerini,4
hiciv,4
düşüncelerinin,4
başımdan,4
mantığında,4
takılarak,4
diğerleriyle,4
bağlılığı,4
olayının,4
siliniyor,4
öksüz,4
uyarlamaya,4
düşürmeye,4
yıkık,4
günahkar,4
goldblum,4
dogmatik,4
koşturan,4
degerli,4
panzehir,4
wilderpeople,4
bağlantıları,4
neill,4
benzemek,4
belirtileri,4
kurulduğunu,4
barındırmayan,4
ilgilenmeyen,4
marv,4
ruhian,4
dursada,4
yayan,4
mesajdan,4
büyüsünü,4
odaklanıyoruz,4
moretz,4
kurabiliyor,4
vermemişler,4
çekmemişti,4
anılması,4
bakıyorsunuz,4
anlamakla,4
yeryüzünde,4
yaratabilir,4
çünki,4
hapseden,4
ilgilendiren,4
iğne,4
oynamıştı,4
gato,4
duramıyor,4
doldurmayı,4
etkilemedi,4
tırnağı,4
başarılarından,4
çalışmalarının,4
yukarıya,4
takmaya,4
birgün,4
yaptın,4
orleans,4
babında,4
alkışları,4
şurası,4
gozumu,4
tesadüflere,4
gecmis,4
özlemişim,4
uzaklar,4
cocuk,4
kazananlar,4
yapılmaz,4
goodnight,4
sevindiriyor,4
adıyor,4
görmesine,4
arasi,4
dublajla,4
oluşumu,4
bitsin,4
açıkta,4
şüpheleri,4
özümseyerek,4
annelerini,4
döndüklerinde,4
ihtimalini,4
yazılarından,4
yuksek,4
yatma,4
seyirliğe,4
aardman,4
tavrına,4
dehlizlerinde,4
scenes,4
arabasını,4
merhametsiz,4
psikopata,4
bakışlarından,4
kullanılmasına,4
suçladığı,4
yaklaştığımız,4
yurdu,4
tutkunun,4
demeliyim,4
kaldığında,4
eleştirilebilecek,4
ayrımcı,4
oluşması,4
uyarlamayı,4
çiftini,4
zekayla,4
zamanlarını,4
yalniz,4
bastığında,4
saajan,4
çıkamayan,4
tırmanan,4
saçlarını,4
gothel,4
statüsü,4
ıyla,4
sağlığına,4
boşluğunu,4
süphesiz,4
under,4
silahın,4
duraksız,4
gerçeklerine,4
hizmetçisi,4
bayılıyor,4
yıllanmış,4
dega,4
mucizesi,4
ulak,4
zararlı,4
projesinin,4
takıntısını,4
söyleşi,4
dünyamız,4
silsilesine,4
anılara,4
turkish,4
detayın,4
yalnizca,4
doğurur,4
bağlar,4
komiser,4
doğruluyor,4
then,4
kodlarıyla,4
baharı,4
gözlerinde,4
tanıtan,4
sapıyor,4
tutkusunu,4
sikilmadan,4
seçmeye,4
göstermemeyi,4
samimiyetle,4
dövüşen,4
şehirleri,4
uğraşlar,4
arkansas,4
maceralarının,4
hunnam,4
goya,4
color,4
sordu,4
yerleştikleri,4
performanslarla,4
canli,4
yarışıyor,4
bayıldı,4
görüşüne,4
köleliğe,4
adalete,4
buldunuz,4
living,4
komedisinde,4
sınıfını,4
bulunca,4
agnostik,4
gördükçe,4
teklifini,4
kurumu,4
ekseriyetle,4
sinemacılarımız,4
ushan,4
tamer,4
katarken,4
hobi,4
buralardan,4
anekdot,4
gerekenlerinden,4
moritz,4
beyinler,4
aramakla,4
ultimatom,4
hastanın,4
çocuklarımız,4
imkanım,4
drift,4
içlerine,4
inanmaz,4
bulsam,4
gönderir,4
kuleye,4
taşır,4
walken,4
zehirli,4
varolmayan,4
ısherwood,4
sinemacılardan,4
kuvvetiyle,4
doğruları,4
nerelere,4
dedektiflik,4
güzele,4
bilinçsiz,4
demedi,4
hasarlı,4
kullanılabilecek,4
başarılara,4
projesinde,4
kulesinde,4
yayılmaya,4
tahrip,4
yaklaştırıyor,4
anneler,4
mantığa,4
görülse,4
kurmanın,4
fragmana,4
çokk,4
yormadan,4
diyeceğiz,4
ellie,4
ölmüştür,4
sevmiyorsanız,4
yerleştirmesi,4
poirot,4
haklısınız,4
temsiliyeti,4
istercesine,4
nitelik,4
gerekiyormuş,4
çiviledi,4
gereklerini,4
yurtdışı,4
etmiyordum,4
romanlarında,4
kaldığına,4
müthis,4
tanınmayan,4
hamleleri,4
bunlarda,4
verenlere,4
orjinaline,4
dağılmış,4
mahkumlar,4
geldikçe,4
etmesinden,4
berrak,4
izlenmeyecek,4
çapkın,4
yakmak,4
programlanmış,4
tüfekle,4
ailelerini,4
olgunlaşan,4
işlenişiyle,4
dayanma,4
tanımlar,4
aksanıyla,4
klişeye,4
albenisi,4
vurgulamaya,4
aksiyonundan,4
bilincini,4
donup,4
memleketinde,4
vikingler,4
viking,4
projesini,4
babita,4
görelim,4
coğrafi,4
kameralar,4
adanın,4
ayrıldıktan,4
yaşlanan,4
ağını,4
sergilenen,4
ajanların,4
ameliyat,4
genişleten,4
kapıların,4
ulaşabilmek,4
tercihini,4
medeniyetten,4
taner,4
durulmuş,4
duya,4
anası,4
sokaklarını,4
arabalarını,4
yüzüyor,4
batsa,4
konuşacağı,4
kıvam,4
izlemez,4
düşse,4
canlanıyor,4
unsurlarına,4
aşağılayıcı,4
boşu,4
fikirlerle,4
polanski,4
hadisesi,4
otomobil,4
düşeceği,4
grupların,4
yolculuğuyla,4
pisliği,4
geçmişlerine,4
etmesede,4
sistemimiz,4
liderliği,4
atağa,4
sunamıyor,4
irdeleyen,4
büyüdüğünde,4
dönüştürmeye,4
sakıncalı,4
atlamalar,4
dedin,4
burukluk,4
kalktığını,4
diyaloglarından,4
salonlarının,4
psikolojilerine,4
hissedebileceğiniz,4
özeni,4
sayfasına,4
coğrafyanın,4
bilal,4
aşkım,4
projelerinin,4
gösterdiğini,4
fikrinden,4
başınızı,4
rüyaları,4
devlere,4
furyası,4
yedirerek,4
haksızlığı,4
cinayetlerin,4
mühteşem,4
christina,4
edilmiştir,4
balans,4
engelliler,4
minnacık,4
akılcı,4
salık,4
parayla,4
janrın,4
arkadaşıma,4
kırıldığı,4
kieslowski,4
bekleyiş,4
beklenecek,4
odur,4
köksüz,4
akılları,4
çakan,4
egosunun,4
çarptığı,4
düşün,4
yoktan,4
tamı,4
beğenmiyorum,4
istek,4
kurmacanın,4
patty,4
tanrıların,4
puanlama,4
paragöz,4
kişiliğin,4
unutulmazlar,4
adasına,4
sesten,4
çılgınlık,4
markanın,4
körlük,4
bebeğe,4
karakterlerdir,4
edinilen,4
seyredip,4
geçtikleri,4
anlatımlar,4
buluşturuyor,4
tarzdaki,4
jenerikten,4
açabilir,4
hissederek,4
düzeninin,4
yönetmeniyle,4
ufaktan,4
beyefendi,4
kurtaramıyor,4
denenmiş,4
avaz,4
anlarım,4
alexandre,4
düşünüldüğü,4
aşağılama,4
başardım,4
janet,4
arcel,4
ediyormuş,4
sevmiyorum,4
tümünün,4
anlatıcının,4
oynamaktan,4
seansına,4
alınabilir,4
theme,4
desplat,4
şeyini,4
dönüşürken,4
goril,4
durmayı,4
elektro,4
listesinin,4
kafanız,4
izleyenlerle,4
konumlarını,4
tıpkısının,4
öldürdüm,4
davetiye,4
tahtı,4
fısılda,4
trainspotting,4
unutursam,4
silahlarla,4
özlemişiz,4
eleştirebileceğim,4
barışı,4
kopma,4
uygulamaktan,4
konsepte,4
sevdiğimden,4
gerekliliğini,4
dönüşebiliyor,4
manifesto,4
söylemle,4
vatanı,4
kurulur,4
bakınız,4
sardığı,4
veriyoruz,4
tanıyanlar,4
yanlardan,4
yanının,4
yanlar,4
yabancılaştıran,4
buchanan,4
seçilmesinin,4
eğlenceyi,4
fanatiği,4
denek,4
komedisini,4
