review,sentiment
tarz şahaserler zevke uygun değildir sinemaya eğlence yada vakit geçirmek bakan klasik değişle ortalama sinema izleyicisine hitap etmiyen yapımlardır başta metinlerle yada insanların çatışmalarıyla anlatılır doğa filme yüzlerce muhteşem fotoğraf karesi katılır elmanın dalından kopması gittiği yerin anlamı vardır yada bagaja konan kavunun karakterlerin kendimizi yeteri koyamazsak dikkatli izlemezsek kaçabilir soruların cevapları filmde saklıdır nuri bilge ceylan sinemasının uzak yapıtı uzun yıllar akıldan çıkmayacak başyapıt tabiki anlıyana,Very Good
nuri bilge ceylan filmde adım ileri gitmiş süresi uzun olmasına sıkılmadan izlenen kişilik tahlillerinde başarılı film geçen filminde çıtayı dahada yükseltiyor başarılar,Very Good
kelimeyle özetlemek gerekirse başyapıt karakterlerin doğallığı doğal diyalogları muhteşem toplu performans muhteşem sinematografi mükemmel yanı doğallık kokan film sevmemek aşık olmamak elde sırf muhtar sahnesi neşet ertaş muhteşem türküsü izlenebilir realist film denince aklıma gelen yapıt zamanlar anadoluda,Very Good
kapılı handagediyorum gündüz gecedüşünülürse derinceuzak gözükür görünceyol dakka mıktarıncagidiyorum gündüz gecediri diri gomulmus suru yasayan suru katil basit hesaplar pesinde kosakerken harcanan yegane hayatlar,Very Good
nuri bilge ceylan çehov durum hikayeciliği yazdığı filmde anadolu ücra köşelerinde işlenen suçun kişinin benliğini çevresini sorgulamasına sürüklemiştir kişiler ambians çekim kaliteeinin geldiği nokta,Very Good
sevgili mustafa öncelikle nuri bilge ceylanın sanat anlayışını bileceksin durum kesit film yönetmeni dğal filmleri belli alacaktır olay demek filmi eleştirirken acımasızca cahilce eleştiri film illaki belli olay etrafında dönecek kaide tıpkı filmde kesit üzerinede yoğunlaşabilir eleştirilerine dikkat,Very Good
bence gerçekten izlenip ders çıkarılmalı şahsen arkadaşlarımızla begendik sonucu beklerken film bitti yarim kaldik,Very Good
film hakkında güzel gerçek yorumu tabiki filmin senaristi ercan kesal adlı kitabında yapmış insanın toplumsal varlık bilinmeyen görünmeyen yüzünü göstermeli sürekli talebini açığa çıkarmalı cinaye kimsenin umurunda olmadığını ortaya koymalıydık hayat ölüm iktidar ihanet meselelerimizin bitmediğini bitmeyeceğini sevgi nefret duygularının gücünü cinayetin etrafında açığa çıkan gündelik hayat ilişkilerini insanın durumda ümit etme yeteneğini kaybetmeyişini doktorun komiserin şoförün katille ilişkileri üzerinden hikâyesinin peşinde koşuyor oluşunu günlük hayatın fark edilmeyen ayrıntılarını cinayete bilerek bilmeyerek katkıda bulunmasını anlatmak istedik film sadece kötülüğün peşinde iyilikle kötülükle gösteren içimizdeki tuhaf karanlığın peşindeydi,Very Good
harika site kesinlikle öneriyorum başladıktan bırakamayacaksınız spoiler,Very Good
öncelikle müzikler açısından başlamak istiyorum filmin müzikleri ölümlü dünya filminde güzeldi filmde feyyaz yiğit cengiz bozkurt mert denizmen sahneleri diyalogları oyunculara komikti tâbi uğur yücel güldüren sahnesi filmde güzel göndermeler ölümlü dünya cinayet süsü atay ekibi kara komedi filmlerinde göstermişler film verilen mesaj yerinde güzeldi cidden güldürü anlamında başarılı olmuştu benin beklentilerimi karşıladı,Very Good
güzel eğlenceliydi ailecek gittik baya gülüp geldik gülüp eğlenmek isteyenler film burda yazılanları okudum tedirgin oldum ıyiki gitmişiz filmde mesaj yokmuş polisimizi eleştirmişlermiş gayet güzeldi,Very Good
uzun zaman film bitmesin istedim yazmaya gidin izleyin derim fazla küfür diyebilirim nispeten küfür yılmaz filminden eğlenceliydi,Very Good
eğlendim uzun zaman samimi zorlama film izledim mantık arayanlar gidip polisiye dram gerilim filmleri izlesin absürtlük ekibin ruhunda hoşumuza giden yormadan samimi güldürdü gidin izleyin kesinlikle azıcık atay feyyaz yiğit absürtlüğünden anlayan uzun süredir takip edenler eğlenceli vakit geçireceklerdir eminin,Very Good
gerçekten ince ince işlenmiş harika ayrıntılarla dolu uğraşılmış keyifli filmdi türk filmleri arasında izlenebilecek nadir filmlerden ölümlü dünya,Very Good
cengiz bozkurt oyunculuğunu seven filme yayılacak filmde baya küfür filmde gülmekten yanaklarim agirdi,Very Good
harika film olmuş kadro müthiş kahkahalı saat geçirmek isteyenler hemen izlemeli filme olumsuz yorum yapan arkadaşlar filme gittiler bilmiyorum anlayamıyorum yüzünden neredeyse gitmeyecektim filme neyseki olumlu yorumlara bakarak sinemaya gittim güzel akşam geçirdim harika film sayesinde tavsiye ediyorum film müzikleri seçilmiş harikaydı eleştirim sahnedeki argo konuşmaların fazla olmasıydı,Very Good
güldüğümü hatırlamıyorum gerçekten harika filmdi beğenmeyenler haksızlık ediyorlar kesinlikle gidilmeli,Very Good
mükemmel olmuş atay ekibini tebrik ediyorum mükemmel olmuş atay ekibini tebrik ediyorum,Very Good
tahmin etmiyordum geberdim gülmekten oyuncular konu espiriler buluşmuş kaliteli olmuş devamı gelir umarım,Very Good
ölümlü dunya guzeldi sonradan anlasildi limonata guzeldi sonradan degeri bilindi insallah insanlar gine aynisini yapmaz,Very Good
filmin başından sonuna güldüm eğlenceli film olmuş sonu güzel bağlanmış hiçbirşeyin havada kalmadığı müziklerin dinamikliği görsel acıdan sahnelerin güzelliği tartışılmaz sanatsallik zeka pırıltısı senaryonun güzelliği hepsini kenara bırakın film komik önemlisi gerçekten gülersiniz,Very Good
muhteşem film gülmediğimiz saniye sinemaya verdiğimiz para sonuna helal ekip muhteşem atay ikincisinide çeksin,Very Good
eğlendim tavsiye ediyorum ekibe hayran kaldım harikaydı çıkın çıkın gelin,Very Good
sezon vizyona giren komedi filmi cinsiyetci küfürler polis teşkilatının düştüğü durum geyik yapanlar sinemaya gitmesin gülmek eğlenmek önemlisi film izlemek isteyen mutlaka gitsin,Very Good
ölümlü dünya filmini sinemada izleyememiş izlenme rakamlarından beklentimi düşük tutmuştum evde izlediğimde gülmüş eğlenmiştim neredeyse aynı kadronun yeni film çıkardığını duyar duymaz gittik gülmekten karnımıza ağrılar girdi argo dozajında olmuş ülkede çekilmeyen tarzda komedi filmi kişi yargılı yaklaşabilir filmi kötüleyebilir gidip görmek gerekiyor aldığı parayı sonuna film mükemmel,Very Good
kelimeyle harika film durum komedisi atay farki diyorum sadece yilmaz kara komik fiyaskosundan geldi film,Very Good
kahkahalara boğuldum izlerken güzel senaryo türkiye boyle farklı senaryolu komedilere ihtiyacı sevdimekibin ellerine sağlık,Very Good
dönemlerde izlediğim güzel komedi filmlerinden biriydi kadro efsaneydi şiddetle öneririm,Very Good
film başından sonuna kahkaha atarak izledim ınce espiriler ince göndermeler mevcut filmin ikincisini kısa zamanda bekliyorum,Very Good
mutlaka izleyin tavsiye ediyorum karakter gerçek komik sadece komik anlamlı film filmin sonuna anlamı çıkaramayabilirsiniz filme gitmeden anlamı çıkarmıştim,Very Good
zamanlarin ince güzel komedi filmi keyifle gulmekten katılarak izledim oyuncu kadrosuna hayraniz,Very Good
küfürlü sahneleri özellikle vurgulamalari olmamış derece kaliteli eğlenceli güleceginiz film olduğuna inanıyorum,Very Good
filmde kara tatlı ince esprileri anlamasını beklemediğim insanlar yapılabilecek bitter çikolata tatsız gelmiş alıştığınız sütlü çikolatalara devam şahane filmdi izlediğim kara komedilerdendi esprilerin inceliği alırken gülümsetti düşündürdü bazende kahkahalara boğdu izlemeyenler sahneleri bozmayacağım kötü tavsiyelere kulak asmayın buraya girip yorum yapabilir rakibi kulak asmayın bende tarafın adamı olabilirim gerçekten beğenmemiş beğenmiş idare eder bulmuş olabiliriz hiçbirimizin karakteri kültürü espri anlayışı belli buradaki yorumları değerlendirin eğlenme keyif alma kahkaha atma minik düşünce baloncuklarına sahip olma imkanınız filmin sahnesinde sanatçı katilimizin dediklerinden anlamayıp küfürlerle araya girdiklerinden anladığımız dilde anlat dedikleri sahne filmi yapanların ince zekasını özetliyor,Very Good
bence kafada film diyebilirim mizah anlayışı hitap etmiyor hitap edilen kitlenin inanılmaz seveceği film olmuş tavsiye ederim ölümlü dünya kalitesinde çekimler süper müzikler seçilmiş atayın ellerine sağlık,Very Good
yaşındayım hayatımda komik film seyretmedim gülmekten mısır yiyemedim tadına doyulmaz defalarca seyredilir film olmuş güldürmede çitayı oldukca yükseltmişler tebrikler,Very Good
film bence basarili muzikler harika filmde dusuk seviye kufurlu belden asagi espiri anlayisina dayali komedi zorlanmamis dusuk gulme eşiğine sahip kimseler recep ivedik izlemeli agir gelebilir,Very Good
film gulmekten kirildik begenmeyenlere gecmis olumlu dunya kiyaslamamak lazim ikisi ayri tatta guzel isler,Very Good
keyifle izledik eğlenceli film tavsiye ederim verdiği mesaj güzeldi tekrar tekrar izleyebilirim,Very Good
ölümlü dünya zevk alanlar kaçırmasın arkadaşlarını alıp gitsinler film mizah prodüksiyon kalitesi ölümlü dünya geçmiş atay meğersem sadece acemiliğini atmış ölümlü dünyada,Very Good
filmdi filmde gülmekten ağladım oyunculuk senaryo mükemmeldi kesinlikle tavsiye ediyorum,Very Good
senaryo yonetmenlik oyunculuk acisinda efsane gulduren film sadece komedi istiyorsaniz gitmeyin komedi acisindan yuksek film degil eglenceli turk filmlerinden oldugu kesin cekim acilari sahneler kostumler acisindan turk sinemasinin ustunde film olmus,Very Good
ince espriler filmime girer kimileri berbat yorumlar yazmış film berbatsa türkiye başka filmler berbat ötesi demektir,Very Good
mükemmel dakikadan dakikaya büyük zevkle izledim izlemeyenlerin kesinlikle gidip izlemesini tavsiye ediyorum çekimler müzikler harika,Very Good
ülkede saçma sapan filmlerin prim ortamda filmi beğenmemek ayrı kötülemek ayrı kasıt ister keyifli kara komedi sayılacak filmdi izlerken keyif aldım beklentisi recep ivedik böğüren oyuncular aramak varsa gidip filmin izler kalitesini aşağı çekmesin derim espri anlayışı izlemesin arkadaş,Very Good
müthişti evet espriler ağır kaçmamıştı recep ivedik hedef kitlesinin yarısına hitap film insan filmdeki komik sahneleri anlayabilecek kapasitede yüzden anlayanlar beğeniyor anlamayanlar sözlerle eleştiriyor kesinlikle tavsiye edeceğim film,Very Good
oyunculuklar karakterler senaryo harika yazilmis farkindalik yaratan keyiflle ozlenebilecek film,Very Good
muhteşem filmdi konusunda verilen mesajı görmeli malesef gerçekleri yansıtmakta yüzden sanırım olumsuz yorumlar millet beleş esprilere gülmek istiyor sanırım olumsuz yorum gittiğim sinemada salon recep ivedik kapatışmış cinayet süsü gitmişim anlayacak ender insanlardasınız sahnesinde güldüm,Very Good
güzeldi güldük eğlendik kızkardeşlerim gittim arkadaşlarım plan yaptık gideceğiz eşim kızım ayrı gideceğim kötü yorumları anlayamadım kere seyredebilirim ellerinize sağlık,Very Good
düşük puan verenlere larına uygun filmleri izlemesi yönlendirme gerektiğini düşünüyorum atay filmine komik zekice kurgu harika kelimeyle bayıldım,Very Good
türk filminde güldüğümü filmde güldüğümü hatırlamıyorum sahnesinden sahnesine inanılmaz çarpıcı sonu kesinlikle geçilemez,Very Good
hayatımda filme kere gittim giderim mantık senaryo aramayın film durum komedisi yerden lütfen yeter dediğimi hatırlıyorum gülmemek kesinlikle tavsiye ederim,Very Good
kara komedi atay imzası keyifle izlenenilir küfürler evet konuşma ağzında eğreti durmuyor seyirler,Very Good
türkiye yetiştirdiği komik adamlardan atay mükemmel yapıtına kesinlikle gidilmesi gerekiyor beğendim tavsiye ederim,Very Good
kelimeyle mükemmel film gülmek istiyorsanız kesinlikle gidin eğlenceli fragmanı izlememiştim beklentiye girmemek filmi izledikten baktım film komik,Very Good
hayatımda izledigim komik filmdi espri kabiliyeti gelismemis arkadaslar sanirim kotu yorum yapmis gercekten gulmekten gozunden gelmesini isteyen arkadaslar gidebilir ustune basa basa diyorum hayatimda izledigim komik filmdi,Very Good
dündar görülse izlenebilecek türk filmleri arasında alır film güzel uzun zamandır güldüğümü hatırlamıyorum filmin güzel yanı güzel yanı gerçek hayata benzemesi spoiler vermek istemiyorum bomba sahnesine bakarsanız filmin hemen başında asuman araba kullandığı sahneye bakarsanız demek istediğimi anlarsınız,Very Good
eglenceli film kadrosu tartisilmaz iyiydi olumlu dunyayida begenmistim film icin,Very Good
muhteşem harika komik güzel harika film katıla katıla güldüğüm keyif alarak izlediğim harika film olmuş salon kahkalarla güldü atay giderek çıtayı yükseltiyor oyunculuğu yönetmenliği numara tebrik ediyorum kadroyu yönetmeni,Very Good
harika filmdi baba parası ivedik filmlerin gömlek üstü uzun zamandır seyrettiğim türk komedi filmi,Very Good
güzeldi kadro iyiydi hele cengiz bozkurt harika oynamış izlemenizi tavsiye ederim muhteşem keyif aldim,Very Good
atayın filimleri iyilimonatayı izledim iyiydi ölümlü dünya inanıpmazdı cinayet süsü banbaşkaydı,Very Good
kolay kolay komedi filmlerine gulemeyen filme emsallerine farklı film farkı sahnede hissettiriyor,Very Good
kesinlikle dikkatli izlenmeli ince espirilerle dolu komik erdal bakkal yıkmış ortaligi tabi diger oyuncularda ayni,Very Good
atay önceki filmi ölümlü dünya severek izledim sonraki filmi bekliyorum ülkemizde farklı yapımları göremiyoruz,Very Good
mükemmel filmdiki gülmekten öldük absürt komedinin dibi anlamamış şaştım kaldım insanlar recep ivedik izliyor beklentiyi yukarıda tuttuysam anlamamaları doğal sonundaki göndermeler efsaneydi kelime konudan harika ötesi mizah çıkarmak gerçekten tebrik etmek lazım atay tabiii,Very Good
absürt komedi bayıldım beğenemeyenlere hayret ettim kesinlikle tavsiye ederim eglendim,Very Good
mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel mükemmel,Very Good
tebrikler zamanlarda izlediğim türk filmlerinden devamını bekliyoruz kısa zamanda,Very Good
yorumları okuduğumda oldum absürt komedi film bekliyodunuz kötü yorumlar yaptınız anlamadım kaliteli izlerken bitmemesini istediğim filmdi bayıldım,Very Good
filmin saati durağan geçiyor bizde izlerken sıkılmıştık sonraki saat değermiş orta arası belkide filme gülmemişimdir keşke filmin başı sonları güzel olsaymış yinede izlemeye değer kesinlikle tavsiye ederim,Very Good
izlediğim zamanlarda film diyebilirim güldüm acayip komik sahneler diyaloglar harika oyuncular muhteşem hele film konusu felaket değişik konu farklı olmuş kesinlikle izleyin derim dikkatlice izlemek gerekir,Very Good
farklı bakış açısı zeki kaliteli esprileriyle gençlere mesajlarını veren müthiş yapım beğendim gençleri kutlarım eğlenceliydi hüzünlü,Very Good
izlerken sıkılmadığım türk filmlerinden biriydi izledim fırat albayram twitch yayın takip ediyoruz filmini izleyince performansını görünce değişik oldum öneririm,Very Good
film başarılı doğal komiklik saçma sapan yapmıyorlar samimi bengel başarılı bütçesi kadrosu süresini düşününce elinize sağlık başarılı genç,Very Good
recep ivedik küfürle güldürmeyip kıvrak espirilerle salonu yıkan film olağan üstü tebrikler,Very Good
kesinlikle harikaydı ailecek izlenebilecek kahkahalı samimi film ibrahim zeynep oyunculukları başarılıydı özellikle filmin ikinci yarısında gülmekten yerlere yattım türk sinemasında filmler görmek güzel,Very Good
filmi beğendim eğlendirdi küfürsüz basarili senaryo oyuncu kadrosu tavsiye ederim ailenizle birlikte izleyebilceginiz film,Very Good
beyazperde eleştirisine olduğum film resmen çekememe durumu konusu film zamanda yıldızı hakeder,Very Good
bugün filmi sinemada izledim harika yapıt gördü cruıse anlamıyla oyunculuğun hakkını veriyor harika yapım kesinlikle izleyin,Very Good
cruıse filmiyse izlemeden sundan emin olabilirim film film olduguna filme gelince bilimkurgu aksiyon tarzi sevenlerin zevkle izleyebilecegine eminim,Very Good
filmi izledim türk yapımı crysis oyunu oynayanlar bilir kenimi oyunun hissettim konu aynı zaman geri alma yoktu alfa beyin self oyunda izlenmesi gereken flim hele cruise varsa,Very Good
harika bilimkurgu olmuş groundhog 1993 call duty tarzı bilgisayar oyunlarından esinlenilmiş film cruise filmlerindeki vıcık esprili hali emily blunt göze batacak romantik anlar dozunda sinemada izlememek büyük kayıp keşke gitseymişim tavsiye edilir,Very Good
kelime başyapıt dörtlük tekrar tekrar tekrar senenin iddialı filmlerinden edge tomorrow ımdb puanı hakkında olumlu yorumları bilim kurgu filmi uzun zamandır takip ediyordum filmi filmi izlediğim zaman gerçekten olumlu yorumları gördüm izlediğim filmlerden farklıydı edge tomorrow deja butterfly effect filmlerini andırsa filmimiz tema farklı özgün olmuş bilim kurgu aksiyonun kesinlikle hakkı sonuna verilmiş sahildeki savaş sahneleri ciddi anlamda harika olmuş aksiyon bilim kurgu türlerinin dışında dozunda komedi faktörü filmimizde gülümseten trajikomik anlar olacak sürekli yenilenen sürekli başa dönen sahneler bence filmi özel kılan önemli etkenlerden konu hakkında açıklama istiyorum bilim kurgu filmlerini sevin baskı uygulamıyor arkadaşlar sevmeyebilirsiniz normal bunlara filmi beğenmeyip sürekli aynı sahneler tekrarlanıyor önermem gibisinden yazıp yere filmi karalamayın izleyecek insanlara engel oluyorsunuz bilim kurgu filmlerine bayılıyorsanız mutlaka filmi izlemelisiniz final finalde çalan şarkı mükemmel olmuş,Very Good
filmi beğendim ince espiriler ayrı güzel olmuş kahkaha atmak espirilerin cruise rolünde gerçekçi aynı zamanda görünmesini sağlamış,Very Good
harika filmdi aksiyon bilimkurgu turunde gercekten cruise performansi olagunustu filminde oldugu,Very Good
film gerçekten aynı zamanda sinir karışık,Very Good
izledim konusu harika bilim kurgu sevenlere tavsiye ediyorum kesinlikle pişman olmıyacaksınız,Very Good
başyapıt izlediğim film arasındakesinlikle izlenmeli konu oyuncular izlenmezse yazık olur1 bluray sini aldım,Very Good
şuana izlediğim farklı güzel aksiyon filmlerinden biridir yarının sınırı bildiğimiz sürekli aynı konular üzerine kurulmuş aynı aksiyon filmlerinden farklı filmde sıkılmıyorsunuz sürekli aksiyon cruise başyapıtlarından izlenmeye değer film,Very Good
film gerçekten başarılı olmuş kere izlemeyi düşündüm tavsiye ederim,Very Good
mükemmel filim devamı çekilirse izlenecek filim günün yeniden başlamasına sıkılanlar yerleri sıkıyor azda filimden soğutuyor konusu mükemmel sevdiğim filmlerde sırada,Very Good
kelimeyle muthis film filmin sonu nasil geliyo zaman nasil geciyo anlamiyosunuz bilee tavsiye ederim,Very Good
filmin kurgusu sürükleyiciliği zamanlarda gördüklerimden iyisi diyebilirim beğenmeyebilirsiniz kesinlikle izlenilmesi gereken film,Very Good
devrim harika yapit uzerine tanimam iddaliyim yapilmadi sene yapilmaz bidaha boyle film izleyipte pisman birini gorurseniz gonderin yalçın eşfacebook thylcns,Very Good
film gerçekten güzeldi mutlaka izlenmeli efekti harikaydı zamana izlediğim güzel filmdi,Very Good
yetkililere sorum şekillendirip wikipedi sitesine aktarabilir miyim telif hakkı,Very Good
saniyesinde sıkılmayacağınız mükemmel film filme hazırlık geldi spoiler karakter ölmüyor filmde büyük ihtimal sinister göreceğiz film venom,Very Good
arkadaşlar film birde türkçe dublaj,Very Good
süper kahramana süper düşmanlar konuya fazla değinilmemiş yüzden konuda eksik görüyorum dışında andrew garfield emma stone arasındaki kimyadan dane dehaan role müthiş bağlılığı filmin eksiklerini gideriyor electro meydandaki sahnesi saçma arkadan gelen müziği eksiği kapatmış marc webb yönetmenlik zekası filme ayrı hava katmış green goblin makyajı saçı dane dehaan oyunculuğu james franco oyunculuğu konusunda insanı şüpheye düşürüyor peter gwen yokluğunda yapacağı konusu rhino ölüp ölmediğinin belli olmaması kötü çocuk harry sinister konusunda yapacağı neler olacağı konusu insanı amazing spider filmine odaklandırıyor umarım devam filminde mary jane rolüne emma stone birisini bulabilirler bulacaklarını sanmıyorum emma stone saçını turuncuya boyayıp mary jane rolüne verirler,Very Good
kelimeyle müthiştiharkulade planlanmış kurgulanmış sahneleri mühendis hazırlanmış harika gerçeklikte müthiş müzkler,Very Good
kelimeyle muhteşem ıyorum dünya mükemmel süper kahraman filmi görmemiştir,Very Good
harika film acikcasi spider serisini sevmiyorum inanilmaz spider serisi 1000 basar yerde iyileri film,Very Good
bence guzel fılm olmuş butun serilere basar farklı bolum,Very Good
filmi izledim fena değildi güzeldi filminide bekliyorum inanılmaz örümcek adam kötü tarafı pter parker sevgili gwenin ölmesi buda vericiydi nese izlemeye değer film,Very Good
tarantino filmlerine hayran film bence klişe western filmlerine veren yapım olmuş tarantino köleliği köle alıcının psikopatlığını western havasını aktarıyor tarantino ustadan beklersiniz adam yönetmenlikte nirvana,Very Good
şimdiye izlediğim western filmlerinden biriydi saate yakın film olmasına sıkılmadan izleyebiliyorsunuz tarantino filmi unutmayın fazla fışkıran filmler sevmiyorsanız hoşlanacağınızı sanmam yanında filmin güzeldi oyunculuklar hikaye mesajlar western seven beğeneceği film,Very Good
film müzikleri konu senaryo oyuncular ortamın yansıtılması sahnelerin güzelliği harikülade dakika sıkılmadım izlerken aşırı sürükleyici zencilerin zamanlardaki köleliliğini yansıtan film sahnelerde zencilere kötü muamele sonucu intikam intikam içinizi yerken django reis acımıyor sondaki büyük beyaz evde çatışma sahnesi kere efsaneydi tarantino hissediyorsunuz kaldı tarantinoyıu küçük rolde görüyoruz django reis unutulmayacak film karakterleri arasına girdi sanırım,Very Good
tarantino filmine aynı yorumları yazmaktan bıktım adam muhteşem filmler yapmaktan bıkmadı kusursuz uzun süresine sürükleyici açıp kapatana biten eğlenceli muhteşem oyunculuklu kanlı yönetmen filmi ismini görmesek saniyelerde tarantino çektiğini anlayabileceğimiz filmlerinden foxx waltz leonardo muhteşemler oscar yarışında sefiller birlikte fazla ısındığım film django dediğim önceki filmlerine yazdığım övgü dolu cümleleri yorumları buraya kopyalayabilirim dışında oyuncu performanslarının kusursuz kadronun altını çizme ihtiyacı hissediyorum yılın izlenmesi gereken lerinden,Very Good
senaryosuyla oyuncu oyunculuklarıyla müziğiyle vahşi finaliyle beyaz tenli siyahi,Very Good
kanlı elmas tadında ırkçlığı konu almış tarantino efektleri süslenmiş harika ötesi film zamanlarda filmlerden oyunculuk safhada leonardo konuşturmuş döktürmüş sırf leonardo izlemeye değer,Very Good
django unchained şaheser türünün tükendiği yıllarda tarantino soysuzlar çetesi şaheserinden müthiş western türü filmle geri dönüyor filmdeki diyaloglar kostümler çekim mekanları efectleri çatışma sahneleri karakterler müzikler müziklerin sahnelerde kullanım biçimi mükemmel tarantino gözlemci filminde toplumsal göndermeler yapmayı ihmal etmiyor filmde zenci kelimesinin geçtiğini sayamadım soysuzlar çetesinde tarihi objektif dalga geçerek alışından filmde yönetmen mesajını zaman mizah katarak gönderiyor filmin iskeletini karakterler hikayesi oluşturuyor görünse kölelik oluşturuyor tabi anlatıyor diyaloglarındaki tahmin edilemezlik olay örgüsündeki yaratıcılık özgü tarantino sinemada farklı konuma geldi farkllı tarz yarattı kimsenin ulaşamayacağı tarz benzeri tarantinonun yönetmiş filmlere dikkat edin hepsini yazmıştır yapımcı filmleri demiyorum yönettiği filmlerin oskarda başka ödül törenlerinde zaman ödül almıştır tarantino sadece senaryo yazarı yazarıdır yazarı oyuncu seçimlerindeki başarısı konusunda tarantinodan iyisi filmindeki yaratmış karakterleri roller unutulmazlar arasına giriyor filminde filmdeki karakterler tarantinonun büyük başarılarından christoph waltz oyuncuyu kazandırmış soysuzlar çetesinde yardımcı erkek oyuncu oskarını almıştı filmdeki rolüyle oskarı kaptı yanılmıyorsam değinmeden edemeyeceğim tarantinonun ridley scottla birlikte zamanların yönetmeninden düşünürdüm filmden zamanların senaristi zamanların diyalog yazarı hemde zamanların yönetmenlerinden olduğuna eminim ımdb güvenen değilim tarantinonun hakkını veriyorlar yönettiği film zamanların filmleri listesinde film dönemlerde tercih edilmeyen western türünde yaklaşık saat olmasına gişede büyük başarı elde,Very Good
inanılmaz filmdi zincirsiz özellikle christoph waltz övmeden duramayacam mükemmel oyunculuk sergiledi film şeyiyle güzeldi müzikleri mesajları fışkıran kanları dialogları quentin tarantino başyapıt izlemeyen kaçırır,Very Good
filmi gidip görmeye karar vermekte oldukça zaman harcadım kendimden utanıyorum kesinlikle gidip görülmesi gereken film film listeme girdi,Very Good
quentin tarantino yapan şüphesiz filmlerindeki alıntılar sıradan sahneler sunuyor zincirsiz dramın ekmeğini sonuna yiyor tarantino filmlerindeki abartılı kanlı sahneler gerçekçiliği olaylar filmde filmdede film tarantino önceki filmlerinden farklı fark kesinlikle yönde film amerikan savaşının sene öncesinde savaş sonucunda kölelik kaldırılıyor lincoln film köle django alman asıllı king schultz karşılaştıktan olaylar gelişmeye başlıyor django görevi özgürlüğü karşılığında eski efendileri brittle kardeşleri yeni tanıştığı king schultz götürmek görevinden yeni maceralara atılan kahramanımız silah kullanma hünerini dahada geliştiriyor görevi köle ticareti yüzünden kaybettiği broomhilda bulmak kurtarmaktır hedef candyland çiftliğine çiftliğin sahibi calvin candie götürecektir quentin tarantino sevdiğim filmlerinden zincirsiz aksiyon komedi tavan tarantino filmlerinde hoşuna giden diyalogları filmde fazlasıyla mevcut görsel yönetmen robert richardson harika çıkarmış müziklerin mary ramos harika soundtrack yaratmış müzikler görsel efektler müthiş başrollerde jamie foxx christoph waltz leonardo dicaprio kerry washington samuel jackson usta isimlerin aldığı film kaçmaz,Very Good
