review,sentiment
dönemi hatırladığım nostalji yaşamak amacıyla filme gittim istediğimi bulamadım film gerçekçi milliyetçi duygulara oynayıp para kazanılmaya çalışılmış karakterler insan peygamber gibiler,Bad
yeteri etkiliyemedi başarısız aksiyon sahneleri hariç naim sürekli aynı geveledi durdu naim süleymanoğlunu tanıtamamış mustafa uslu,Bad
birakin allah aşkına yaptiginiz film turkiyeyi dunyaya tanitan insan izleyemiyoruz gençlik yabanci filmleri izliyor marvel aşığı saçma,Bad
bugün gittim kötü olacağını düşünmeyerek gitmiştim saçma geldi filmin yarısında çıktım bilet fiyatları ortada param boşa gitti,Bad
kötü film olmuş çocukları reklamlarda özendiriyorlar beklenetinin altında film anlam taşımıyor mesaj içermiyor,Bad
merhaba sizlere anne babaların öğretmenler beğenilen türkiye buçuk milyona yakın kişinin seyrettiği moana adlı film görüşlerimi aktaracağım evet beğenilen dedim filmi izleyenlerin filmi beğenmiş oylamalarda filmin ımdb puanı üzerinden belirlenmiştir istatiksel veriler aynı zamanda kötü izleyici olduğumuzu gözler önüne sermektedir filmin başlaması birlikte zehirlenmeye başlıyor masum minikler kötü izleyici isek kötü dinleyiciyiz moana ailesinin yaşadığı adada meyveler toplanırken moana sürekli denize koştuğu sıralarda söylenen şarkının sözlerine bakalım adamızda güvendeyiz karanlık gerekli sakın gitme buralarda spoiler toprak veriyor geleceği kurarız toprak veriyor gerçekten toprak başına yapabilecek güce sahip aynı geleceğimizi kurabiliriz yapabilme gücü bizde midir yapan şüphesiz biliyoruz film içerisinde okyanusu onunla beraber fiti adlı karakteri ilâhlaştırma konusu şuradan anlayabiliriz başlangıçta sadece okyanus yeni adalar kayalar kasabalar birbirine bağlayan fiti ortaya çıkana fiti kalbi benzeri güce sahipti başına hayatı oluşturabilirdi gücü dünya paylaştı benzersiz yaratma gücü benzeri başına hayatı oluşturma benzersiz yaratma gücü özellikler normalde peki özellikleri vermişler kâinatı hâlık ismiyle yoktan ettikleriyle ikramda bulunan benzeri sahibi rabbimizi unutturmaya çalışmak hâşâ saymak midir maui karakterine geçecek olursak tanıttığına bakalım yarı tanrı rüzgârın denizin efendisi savaşçı hilekâr şekil değiştiren erkek kadın kahramanı canımsın şarkısını inceleyelim karşında gözünü dinle gökleri yıldızları dize getirdi soğuk gecede ateşi dize getirdi karşınızda maui güneşi tuttum rüzgârı dizginledim denizden adalar yükselttim doğaüstü olayı açıklarım neredeysem mucize yaratırım yapabilme yetisinin kimde açıkça ortada iken özellikler yarı çıplak dövmeli ağzı bozuk karaktere verilebilir neye ulaşmak istiyorlar gayeleri nedir yanında filmde argo kelimeler cümleler uygunsuz şarkılar danslar kıyafetler fazlasıyla mevcut kadınlar erkekler aynı kıyafeti giyiniyorlar sizce aynı cinsiyetin önemi demek istiyorlar sihirli balık oltası kana susamış çene çiğnenmek sihir büyü peri hayal unsurlarına verilmesinin nedeni nedir sihirle büyüyle yetebileceğini düşünen çocuk kâinatın yaratıcısı allah aklına getirir muhtaç zamanda şeyin muhtaç muhtaç samed rabbini hatırlar basitmiş gelebilir yazık çocuklar bunlara inanabiliyor kaçımız çocukken şeyleri izledikten ellerimizle hareketler yapıp uçmaya kalkışmadık elhamdülillah müslüman amacımızda müslüman yaşamak iken haram şeyin denli güzel gösterilmesi moana lezzetli domuz ürker kaçar demek moana yiyorsa gerçekten lezzetlidir yenebilir demek şarkılar demiştik filmde şiddet içerikli durum şarkılarla görmezden gelinip yumuşatılmaya çalışılmış şarkıları gözlerinizi kapatıp dinlediğinizde keyif veriyor kulağınıza geliyor olabilir gözlerinizi açtığınızda moana yemek yengeci maui moana mağaraya atıp kaçtığını göreceksiniz yazdıklarıma kadarda diyeceksiniz belkide çocuklar anlamaz fark edemez diyeceksiniz sizlere staj gittiğim okuldaki sınıf öğrencisiyle yaptığım konuşmayı aktarayım öğretmen fiti kimdi hakkında biliyorsun öğrenci dünyanın gücü sahibi adalar kuruyor dünya yapabilme özelliğine sahip öğretmen moana durumda kaldığında kimden yardım istiyordu öğrenci okyanustan öğretmen peki olsaydın kimden yardım isterdin öğrenci okyanustan spoiler gördüğünüz çocuklar verilmek istenen mesajı yazık kolayca alabiliyor farkında olmayarak yapıyorlar çocuk mihenk taşı vurunca altın gümüş fark edemiyorlar fark edip altın olanı sunmak anne babaların öğretmenlerin vazifesidir,Bad
bugünkü eleştirimiz geçen vizyona girip konuşulan korku film purge purge oldukça etkileyici fikre sahip saat boyunca suçların serbest amerika yaratılıyor filmde korku filmleri başarılı fikir olmuş evet ortaya çıkan muamma filme korku filmi demek haksızlık filmin türü aksiyon silahlı sahneler gerilim gereksiz zıplatma sahneleri filmin konusu yüzünden bence filmin kısaca özetini geçeceğim kısım spoiler içeriyor haberiniz film kamerasını sandin ailesine çeviriyor ailenin komşularla ilişkileri kızlarının durumlarına kısa bakıştan akşam yemeği yerken arınma gecesi başlayışına dakika geçiyor ailemiz güvende dışarıda öldürmek isteyen yabancı birini gören sandin ailesinin küçük kızı içeri alır adamı kovalayan ekip evin etrafında toplanır sırada ailemiz ölmemek adamı bulmaya çalışıyor filmin dakikasındayız film saatten beklediğimiz aksiyon olayına giriş dışarıdakiler saldırıyor olay bilindik sürüyor dakikada ölüyor öldürenler ailenin komşuları süredir odasında saklanan sandin ailesinin yaşındaki kızı sırada arınma gecesi bitmiştir sandin ailesi insanları kapının önüne koyup yollarında bırakırlar dakikada film bitti filmde olaylar sıkıcı ileri sararak izledim oyunculukların tamamı kadroda ünlü isimlerin bulunmasına berbattı cidden berbat sonuçta purge korku aksiyon gerilim film akıllardan kolayca unutabilecek galaksi klişeye sahip başarısız film sadece akıllarda başarılı konunun içine edilebilir sorusunun cevabı ortaya çıkıyor izlemenizi tavsiye etmem türünün hayranlarına başarısız gelecektir,Bad
arkadaslar izleme firsati buldum kesinlikle uzak durulmasi gereken anlatmayan siradan basit konuya sahip sadece kenanin oyunculugunu sergiledigi saat uzunlugunda gereksiz film birakin sinemayi evde izlenmez verdigim paraya acidim,Bad
emeğe yazık olmuş kötü beklemiyordum hayal kırıklığına uğradım,Bad
zaman kaybı banal iğrenç para amaçlı yapılmış film konusu sıradan telefonumla evde iyisini çekerim,Bad
yaklaşık onbin civarında film seyretmişimdir film fragmanından yüzde yanılma anlayabiliyorum bence film sıkıcı entellektüeller anlıyormuş yüksek puan vereceklerdir film öncekilerde leonardo dicaprio bence oscar alacak oyuncu altını çiziyorum bence etmiyor oscar alabilir,Bad
izlediğim kötü filmlerden,Bad
kötü film özelliklede oyunculuklar abdde gişede battığına şaşmamalı filmlerden klişe,Bad
konusu film ufacık olay zaman kaybı nitelendirilebilr,Bad
mide bulandırıcı manasız şiddet içeren film,Bad
şehirlerde vizyonda denizliliyim gündür filmi bekliyorum baktım denizli başka şehirlerde vizyonda,Bad
film sıkıcıydı tavsiye etmiyorum yildizi haketmiyor aslinda sadece film icin film yapmislar tavsiye etmiyorum,Bad
holland çötü spıdey rolünde sırf mysterio izledim spoiler çoklu evrenler bahsedilmesi marvel sinematic evrenin secret wars geliyor dedirtti,Bad
izlesem belirtirdim sayfa yüzüne izleyemedigim diyemiyorum yorum işini geçip filmi izlemeye başlayabilsek yorum yapsak güzel mantıklı olacak,Bad
sıktı tadında bırak lazım,Bad
serinin filmlerine bence hüsran araba sahnelerinden romantik sahneler araba sahneleri saçma gerçek dışı,Bad
ekonomistlerin hayatını konu alan onlarla yakından uzaktan alakası süre tuttuğum dakikada pornografi içerikli sahneleri izlemek zorunda kaldığım milletin sevgilisiyle filmi izlemeye geldiğini anlayamadığım kategorisinin biyografik dram polisiye değilde porno değiştirilmesi gerektiğini düşündüğüm film film olmaya aday sayılamayacak nitelikte fekat tabiki dicaprio dolduran performansıyla erkkk oyuncu seçilebileceği film,Bad
büyük hevesle izledim anlatılanlar çıkmadı etkileyici değildi,Bad
fragmanını seyretmeden kararla arkadaşlarımla seçtiğimiz film nedense büyük beklentilerle girdik çıktığımızda üçümüzün suratında aynı anlamsız ifade mükemmel oyunculuk harika senaryo yazılan yorumların çoğunun oyuncuların kalitesinin etkisinde kalarak yorumladığını düşünüyorum gereğinden fazla uzun olmasından mıdır bilinmez yerden insan kopuyo filmdeki seks sahnelerinden azan salonun yanındaki sevgilisiyle girdiği durumlardan rahatsız çıkadabiliyorsunuz kıçınızı görmediğiniz leanordonunkini görüyonuz merak ediyosanız gidin,Bad
üzerinden veriyorum hayatımda izlediğim saçma filmlerden aldığı yüksek puanı etmiyor mesaj verdiği belli,Bad
iğrenç ötesi film leonardo caprio nefret etmenize olabilecek film oyuncuların beleş filmlerde oynaması ayrı olay,Bad
filmin dakikası mükemmeldi gerçekten güzel sahneyle başlıyor harika sinematografi harika atmosfer harika ışıklandırma kolaylıkla bağlayacak küçük çocuk çocuk ürpertici palyaço arasında ilginç karşılaşma kısa palyaço çocuk karşılıklı gülerken birden palyaço sessiz garip garip çocuğa bakmaya başlıyor orası başka yerlere götürüyor derken neredeyse gülünecek zayıf ediyorlar diyaloglar iyiydi çocuklar çıkarmış ezik olmayı aralarındaki bağı yeterince betimlemişler karakterlerin altyapısı zamanı kullanmışlar kaliteli espriler kitapta detayların filme aktarımı gerçekten iyiydi filmin senaryosu tutarsız olmaya kopukluklar vermeye başladı kitaptan sapmaları saçmaydı neredeyse film orijinal mini serisinden kötüydü hikayesi zayıf kalmıştı gereksiz kötü kullanımı istenen gerilimi korkuyu verememiş gerçekten kötüydü neredeyse güldürecek seviyedeydi buda filmi mükemmel yapması önemli etkenlerinden biriydi makyaja zaman ayırmayıp etkilemek güzel efekte para basmıyorsan sizde scare jumps sahneleri belli ediyordu birde kötü birden karşınıza çıkınca istediğiniz alamıyorsunuz efekte önem vermeyenler vermeseniz pişman olacaksınız kitabı okumayanlar filmden zevk alabilirler gerçek dehşeti umutsuzluğu korkuyu kitabın verdiği filmden alamayacaklar,Bad
filmi izlerken sonlarına doğru evet filmi tavsiye etmeliyim düşünüyordum filmi beğenmiştim sondaki öpüşmeyi bilmeyen çocukları öpüştürmeleri gerçekten doğru değildi iğrençti film çocukların anne babası izin verir filmde çocukların kullandığı cümleler müstehcenlik içeriyordu çocuğun masumiyeti denen bişey yakıştıramadım toplumu bozuyorlar bizde puan verip alkışlıyoruz sırf yüzden puanım,Bad
kelimeyle berbat küçük yaştaki çocukların kesinlikle uzak tutulması gereken film sahnede küfür nokta virgül kullanmışlar küfürleri filmin sonuna dayanamadım,Bad
yılmaz erdoğan adına güvenerek sonuna izledim kesinlikle zaman kaybı tahammül sınırlarımı zorladı kapatmamak direndim,Bad
hayal kırıklığı gülseren karakterinde oyuncu seçiminin yanlış düşünüyorum hikâye etkilemedi dönem filmi dokunaklı filmler gördük komedi kısmına bakarsak eğlenceli değildi yılmaz erdoğan zaman skeçlerde önerme sorar filmdeki önermeyi anlayamadım açıkçası gülseren zeki küstah karakter karşımıza çıkıyor unutulmamalı küstah karakterler başrolde zaman tutunamaz boşa geçen zaman vaktiniz varsa izleyin,Bad
begenmedim komik bulmadım dokunaklı zeki komik saygısız olmayi gerektirir,Bad
maalesef begenemedim sıkıldım izlerken ateşböceklerinin esprisi beklentisiyle izledim spoiler filmin sonunda onunla açıklama geçmedi gülseren karakterinin yaşlı hali görünüm yaşlandırılmış yaşında sebeplerden sıkılarak izledim,Bad
kötü buldum oyunculuklar kötü adam kurgu dünyaya açık platformda yayınlanmadına üzüldüm duygu geçmiyor gülmedim hüzünlenmedim önermem,Bad
saçma film sorarlarsa konu tavsiye edwbilirsiniz alakasız saygısız konular karışık kalemi almış eline yazyim demiş filmi,Bad
hayal kırıklığı yılmaz erdoğan hayranı izlediğim kötü yılmaz erdoğan filmi diyebilirim oyuncu kadrosu güçlü olduğundan fragmanı yayınlandığında izlemeyi kafama koymuştum üzülerek diyorum zaman kaybı,Bad
sonunu getirdim gülseren karakteri seçimi bence yanlış olmuş zorlamayla çekilmiş karakterler zaman kaybı emek konmuş ortaya maalesef kötüydü,Bad
zaman kaybı berbat filmdi konusu basitti gerçek ecem erkeğin oyunculuğuydu arkadaşlara katılıyorum izlerken sıkıldım sonunu getrdim,Bad
hayatımda izlediğim saçma sapan film gözlerime acıdım zaman kaybı hele allah diyalog sahnesi facia dayandım,Bad
kotu senaryo yazik olmus oyuncularin performansina dekora filmi dort seferde bitirebildim canım sıkıldı izlerken,Bad
sayin yılmaz erdoğan olaylarını yansıtacak film yapacaksan tarafsız adaletli belgesel flim yaparsın bizde izleriz ates böceğı altında içeriği ismiyle alakası konuyu komediyle yoğurup yumuşatıp flimin yerinde devrimci propagandası yapman anlamsızgerek flimin ismi yansıtmıyor yaşlı teyze makyajı sesi kötüydü bunuda söylemeden geçemeyeceğim zaman kaybı,Bad
amaçsız kotu film yılmaz erdoğan cook seviyorum film usta beklerdim,Bad
öncelikle filmi senaryoyu yılmaz erdoğan yakıştıramadığımı belirterek başlamak istiyorum tiyatro oyunu alanında efsane film aksine bayağılıklarla dolu geçelim detaylı yorumbölümümüze spoiler başrol karakteri oyuncunun oynamış olmasını doğru bulmadım özellikle çocuk yaşları çocuk oyuncu oynasaydı karaktere sempatiyle bakılabilirdi yaşlılık hali makyajini olacak hallice buldum maalesef filmin iddiası zeki karakter başrol oyuncusunun yaşadığı zorluklarla hayatının gitmemesi gereken yola sürüklenmesi maalesef karakter film boyunca izlenimi vermiyor işlem dehası karakter türlü istenen hissiyatı veremiyor aksine derece küstah küstahlığı temele dayanmayan durum film boyunca yakanızı bırakmıyor oyunculuklarla eleştiri yapmayacağım dediğim senaryo oldukça zorlama oyuncuların performansları yukarı çıkmıyor acitasyon acitasyon acitasyon filmde sürekli birileri ölüyor gidiyor bununla kurmamız isteniyor hadi baba öldü anladık hele dindar dayının gidişi bulmaya gidiyorum bulmaya gidiyorsun filmin başından saçma karaktersin gidiyorsun duygulanalım film siyasi mesajlar vermeye yelteniyor kenardan kenardan kimseyi üzmeden sıfır duygu espiri hariç filmin komedi seviyesi yerlerde geziyor yılmaz erdoğan mizah ustasına yakışmayan yanından geçmeyen durum ateş böceği meselesine girmek istemiyordum yazmışken değinmeden filmin esin kaynağı ateş böcekleri film boyunca hadi anlam içinizi kemirmenizi sağlıyor sonuç hüsran maalesef filmin yanı zannediyorum görüntü yönetmenliği filmin renklerini beğendim kamera açıları zaman zaman kötü muhtemelen mekan bütçeyle genel itibarıyla film görsel keyif veriyor spoiler özelliklerinin yanında yazar senarist yılmaz erdoğan filmin senaryosunu repliklerini yazdığını düşünmek akılcı gelmiyor yalan söyleyeyim senaryo içerik skeç yazarı derece başarılı buluyorum kadronun elinden çıkmış görünüyor yılmaz erdoğan imzasıyla filmi piyasaya sürmesini oldukça anlamsız bulduğumu belirtmek isterim,Bad
üstün zekalı kızın hayat hikayesini konusu alan filmde bişey başarmış bişeye imza atmış diyeceğim sahne bekledim maalesef hayatı başarısızlık gereksiz konuşma geçmiş yaşam öyküsü beklentimin altında kaldı,Bad
kötüydü sonunu getiremedim umutlu başlayıp yarıda uyuya kaldığım nadir filmlerden üzgünüm olmamış,Bad
izlemeye değmez zamanınızı boşa harcamak isterseniz film oyunculara yönetmenine yakışan film olmuş ödül verenler mükemmel yorumunu yapanlar film izlemiyorlar göremediğimiz görüyorlar,Bad
bitsin izledim yarim birakmamak icin gereginden fazla ovgu almis film ovguyu etmiyor,Bad
beğenenlerin aptal durumuna düşmemek beğendiğini düşündüğüm film izleyeceğim bakalım anlarım umarım,Bad
süper saçma süper saçma sapan saçma sapan saçmalığın alası saçmalıkta nokta zamanda geri akış eksikti,Bad
seyrettiğim sıkıcı bölümdü senaryo saçmalamış cullen ailesi vampirlerine gelin gdecek bella swan karakterine dayatılan saçmalık derecesindeki yapmacık tavırlar muşmula suratlı kristen stewart gözümde küçülttü jacob black yakışıklı insan birine aşık gerekirken edward cullen vampir çirkin birine aşık senaryonun saçmalığıydı yolda görsem dönüp bakmayacağım kristen stewart filmde halden hale sokmuşlarki dünyada yinede işim film serisi yanıp tutuşan fanlar lütfen kendinize gelin reel dünyada zaman olmayacak filmin bölüm halinde yayınlanması ticari gişe kaygılı stratejiydi filmi beğenmedim,Bad
interstellar martian beklemiyorduk bilimkurgusu filmin uzayda geçmesinin dışında yaramayan yerçekimsiz ortamda havuzdaki sahnesi hariç ılık romantizmin kadarı fazla,Bad
rezalet filmdi hayal kırıklığı hareket oyuzden saçma kesinlikle tavsiye etmiyorum,Bad
izlediğim kötü türk filmlerinden olmuştur yönetmeninden belliydi olacağı filmin başındaki sahnelerde arapça konuşuluyor film boyunca papa dahil bizans türkçe konuşuyor papa konyalıydı galiba film arap türk milliyetçiliğine batmış durumda ilerliyor ulubatlı tarihte varlığı şüpheli karakteri fatih sultan mehmet ikinci adamı göstermek kafadır anlamak kostümler berbat terzinin elinden çıkmış yepyeni duruyor doğrusu filmde miksajı kurgusu ekibin düşünmüyorum olsaydı savaş sahnelerinde rezilliğe katlanmazdık görsel efektden bahsettiğiniz sahne dışında koca hiçten ibarettir koskoca tarihi filmde doğru düzgün dekor gerçekten şaka gibiydi bunca para harcanmış sormadan edemiyorum savaş sahnelerine harcandıysa yazık olmuş bomboştu cidden hakkını yemeyeyim ulubatlıyla oğlanın kılıç oyunu iyiydi yanında filmin çekim hatalarını yazmakla bitiremem sahnede açık türkle bizanslının savaşırken güldüğünü gördüm ötekilerde kılıç kalkan oynuyordu rezalet film kısacası kişisel görüşümdür beğenene saygı duyarım lütfen milliyetçi yaklaşımlarla gaza gelmeden izleyin filmi,Bad
filmde istanbulu fatih sultan mehmet fetheder,Bad
fragmanı kötüydü tarihimizin önemli olayını müslüman para sahipleri birleşip hollywoodda yaptırsınlar nedir efektler allah aşkına oyunundan beter düzgün eser olmayacaksa yapmayın bari film dolarlar yüksek teknoloji gerekli çıkıp senaryoya içeriğe bağlı kalarak hollywood sinema teknolojisinin erbabının iyisini kullanarak yaptıracak,Bad
başta wanted görüntü yönetmeni getirtildi deniliyordu şimdide avatarın ekibi pekimadem bunlarla çalışıldı göremiyoruz alev topu yapamamışlar filmde bumu avatar bumu wanted fragmanını izleyince adamı afakanlar basıyor bide sinemada izleyeceğiz,Bad
onlarca yüzlerce savaş filmi çıkıyor dünya savaşı vietnam körfez mitolojik savaş filmleri 2010 yılına gelmişiz koskoca tarihi osmanlı imparatorluğunun türkiye cumhuriyetnin adam akıllı tarihi savaş filmi çanakkale savaşı film yapılıyor ortada görsellik merak ediyorum zaman büyük projeye imza atacağız,Bad
inşallah faruk aksoy hakkında yazılan yorumları duyar okur inşallah yazılanlardan karar verir fetihe uygun güzel film yapar umudu bekliyoruz,Bad
fragman berbat proje altından kalkabileceğimiz teknolojiye paraya sahip gerçekci lazım projeyi dünya çapında ustaların eline bırakmalı,Bad
yaptigin filmleri söyle oldugunu söyleyeyim çilgin dersane recep ivedik çerez filmler üzerine film faruk aksoya büyük gelmis bence recep ivedik askerde çekmeye devam etmeli,Bad
görüntü kalitesi gözükse basit görebilirsiniz teknolojiler kullanılmaya çalışılsa sahnelerde derinlik adına mevcut kurgusu derede kalmış iyiyle kötü arasında gidip geldikten iyisi sahnelerde olayım diğerlerini örteriz demiş efektleri maalesef kötü yıllar çekilmiş cennetin kırallığı filminin sesleri olayların anlatımına gelecek olursak hızlı işlenmiş tarihte önemli bildiği sahneler çabuk geçilmiş gereken değer verilmemiş film fazla fatihin fetih konuşması üzerinde durulmuş film konuşmanın yanında varki getirebilecek söylemler olaylar birinden bahsedilmemiş veyahut aceleci davranılmış tabi başarılı olamamasının sebebi kurgu efektlerinin yetersizliği olma olasılığı yüksek gemilerin karada yürütüldükten şehri kuşatıp savaş edesı verilmemesi büyük yanlışlardan gemiler indi noldu birden şehir teslim bişey filmde gerçekten sahne yabancı filmlerle yarışabilecek kalitede ulubatlı hasanın dövüş sahnesi yığını adamının gerçekten görüntü efektleri başarılı filmdeki genel oyuncu kalitesinin aksine sahnede oyunculuklarda gayet başarılı oyuncusu fatih oyunculuk konusunda filmden korkutsa filmde başarılı gördüm ulubatlı hasanı haric oyuncuların figüran anılan yardımcı oyuncuların performansı kötü filmde mantık hatası almakta önemli konu bukadar basit anlatılabilirdi teknolojinin seviyede kullanılması özellikle türk filminde insanların aldanma noktası olmuş gözüküyor olmasının verdiği heyecana kapılan milletimiz filmden tabiki etkilenmekte haklı emin olun iyisi yapılabilirdi cürret edemedi zamana cünkü gerçekten konu yüzden eline bulaştırmak istemez fatih aksoy öncü inşallah arkası gelir,Bad
kendimize senelerdir söylenir dururuz adamlar berbat tarihlerinden mükemmel filmler çikariyorlar harika tarihimizi sinemaya aktaramiyoruz keske denemeseydik sekilde mizirdanmaya devam olsaydik senaryo çekim teknigi oyunculuk mükemmel örnekleri varken filmlerin çakmasini yapsin sonuçta yapacagimiz savas filmlerinin fark yaratacagi nokta savasin görsel degil derinligi olabilirdi noktaya vurgu yaparak fark olusturabilirdik adamlarin oldugu alanda onlarla asik atmaya kalkisarak bastan yenilgiyi kabullenmisiz aksemsettin figürü disleri pelte efsunlugu kullanmak neyin nesi gandalf karakterinin onda derinliginde karakter görebilirdi fetihle karakterler olaylar film içerisinde geçiyor olay bildigimiz karakterlerin olaylarin filmin içerisinde geçistirilmesimidir sadece fatih zekasi azmi üzerine oturtulmasi gereken film conanvari görünümlü ulubatli hasan kaslarina askina indirgenmis anlasilan eldeki paranin tamami görsel efektlere ayrilmis oyuncu senaryo elimize para kalmamis görsel efektler harcadigimiz paranin yettigi ortada,Bad
yazık olmuş emeğe paraya filmin yarısında çıktım beklentiler gidenler hüsrana uğradılar ünlü yetenekli oyuncular olabilirdi senaryo yazılabilirdi boşuna gidip para vermeyin istanbulun fethini çocukluğumuzdan biliyoruz cüneyt arkın butür filmlerini defalarca izleyenler filmi gelecekte izlenmez,Bad
gönül ister dolarlar harcanıp büyük destanı animasyon tarzında deilde gerçek efektlerle izlediğimiz lord rings tarzı filmler çeklsin şuanki sinema potansiyelimiz imkan vermez heralde,Bad
bütçe büyük küçük film sıkıntıdan yakamı paçamı paraladığımı söylebilirim keşke özen gösterselerdi,Bad
olmuyor malesef yapamıyoruz değiştiren olay iskoçyanın bağımsızlığı mücadele kişinin yada romalı generalin ailesinin intikam alma yada adamın onbinlerce persle mücadele basit hikayeleri beyaz perdeye aktarıyorlarki aklımız şaşıyor konu basit olsada dedirttiriyor yapıyoruz dünya tarihinde bildiğim kadarıyla sadece değiştiren olaylardan birinin filmini yapıyorsun sonuç vahim efektle olmuyor olay duygu katamıyoruz işleyemiyoruz türlü william wallace idam sehpasında özgürlük bağırırken allah aşkına tüyleri ürpermedi yada gözleri dolmadı sabaha sayarım tonlarca sahne ulubatlının bayrak dikme sahnesine duyguyu veremezmiydik hayır veremeyiz nedenmi kere kraktere duyguyu yaşattıramazsın adam döğüştüğü zaman bizimkiydi karıştırdım osmanlıylan alakası yoktu ıspartalının sahnesinden çıkmış gelmiş kadın krakter allah muhafaza konuşmuyorum filmde taktiri hakeden fatihi oynayan krakterdi hakkını vermem lazım,Bad
film beklentim yüksekti senaristi yönetmeni oyuncuları arkadaşlarımın yorumları filmle beklentimi yüksek tutmama sonuç hayal kırıklığı arkadaş izledik sinemada çıkışta üçümüzde birbirimize dönüp muydu bakışı attık biliyorduk evet irkildiğimiz anlar konu hakikaten vasat işlenmiş örneklerini gördük tarz filmlerin filmde orjinaliteye dair yakalayamadım hele final fiyasko sinemayı gerçekten terk etmek istedim film bitmişti bence kısaca zaman kaybı diyebiliriz,Bad
kelimeyle berbat angeles göbeğinde insansız hava aracıyla etrafı bombalamaları polisin ortalıkta olmaması dubai binadan başka binaya arabayla uçarak geçmesikavgalarda ingiliz anahtarıyla birbirlerine giriyorlar yüzüne vuruyor çizik yokuçurumdan arabayla düşüyorlar takla atıyorlar 10000 metre düşüyorlar arabanın kapısını acıp cıkıp gidiyorlararabalar saatte hızla birbirine çarpıyor adamlarda çizik yokfilmi izlerken abartmıyorum kişi salondan cıktı filmi abartırsınız eyvallah derizde bune yahu fiyasko,Bad
bilim kurgu çekilseydi olurdu bilim kurgu eksikliğini gerilim korku öğeleri ekleyerek kapatmaya çalışmışlarsa verimli olmamış filmi kalitesinde sinema filmi havasını vermedi sinema eleştirmeninin filmin rolündeki ellen page beğenmemelerine filmin ikinci yarısının ortalarına bende verdim filmin ikinci yarısının ortasından senaryo kadına gidiyor tipik uyumsuzluk yaratan klişeler filmde bolca derslerinde kötü oldukları hocalarından papara yiyen çömez öğrencilerinin denenmemiş yüksek bilgisi gerektiren ölüm sonrası deneyi araştırma merkezinde gecenin vakti çömez öğrencilerden başka kimsenin olmayışı öğrencilerin türlü teknik ekipmanları kullanabilmesi tutarsız olmuş birde gerilim sahnelerindeki tipik klişeler deneyin ters sonuçları anlıyorlar başlarına izbe yerlerde dolanıp duruyorlar ucuz gerilim sahneleri karanlık efektleri çekiliyor gerilim sahneleri nedeniyle çocuklara gerilim sevmeyen kişilerin beğenmeyeceği film olacaktır bilim kurgu 1990 lardaki filmini izleyen kişiler nostalji izlenebilir türüne kattığı akılda kalır özelliği gerilim filmlerinde twisted sürpriz yapılarak gerilim filmini sevenler final tadı verilirdi senaryosu süper twisted yapılabilecek filmi motomot kafa çekmişler senarist çuvallamış sınıfta kalıp çizgi ötesine geçememiş yıldız veriyorum filme üzerinden,Bad
tarz hikayesi film izledim berbatını izlemedim başarılı filmler izledim asıl anlatılması gereken hikayeden uzaktı uyarısı eklenmeli filme borno filmi seviyesinde olmuş,Bad
sıradan filmmiş izlemeye değmez türünün kötü örneği,Bad
boktan site reklam açılıp duruo fragmanını izliycem tane sanileiğine reklam izledim filmde açılmıo anca fragman fragman,Bad
birinci bölümün oldukça gerisinde kalmış film geçmiş şimdiki arasında gidip gelmelerden zamanı takip edemiyorsunuz pennywise küçük çocuğuna saldırıyor yaklaşık yarım saat film bitiyor havada kalan sahne mesela filmin başında homoseksüel öldürülüyor filmle uzaktan yakından alakası mekan seçimi berbat komedi filmi ışıklı lüks mekanlar kullanılmış oyuncuların profesyonelliği açığı kapatıyor zaman uzun saate yakın çıkmak uyumak istiyorsunuz birinci bölüm şaheser bekliyorsanız gitmeyin oyuncuların başarısı gitmeye değer,Bad
filmi izlemeyi istiyorum yalnız bulunduğum şehirdeki kırşehir klas sineması yerinde filme gitmek istedim akşam müsait olduğum akşam saaat seansına girdim yalnız bilet satan adam kişi olduğum boşuna elektrik harcanmasın filmi açmadı bence rezalet bulunduğumuz ilde gidiyorsam filme suçum zamandır filme gidecem gidemiyorum başka yerlerede mercilere başvuracam,Bad
esinlenmemis birebir kopyalamislar esinlenmek ayrı yapımcısı yonetmenide italyada yaşayanlardir,Bad
mrkla bekliyodum orjinalini izlediğim filmin aynısını yapmışlar özgün bişey olsaydı keşke orjinalini izlediğim berbat,Bad
nothing hide filmini direkt kopyala yapıştır yapmış insan sahneleri değiştirir aciz yönetmen olamaz yönetmen demem yanlış resmen hırsızserra yılmaz hanım,Bad
gerçekten rezil filmdi izlediğiniz kaybettiğiniz zamana yazık kadroya kanıp güzel olacağını düşündüm hiçte değildi kesinlikle tavsiye etmiyorum,Bad
iğrenç konu olamaz yemek masasında başlayan hikaye yemek masasında bitiyor kimseye güvenmiyor güvenmediği haklılar oyunculuk berbat filme gidip para verdiğim pişmanım filmde canım sıkıldı sıkıntıdan ağladım film yerde başlar terk etmedim kimseye tavsiye etmem gitmeyin eski filmler sadece para kazanmak amacıyla oluşturulmuş filmler,Bad
amaçsız saçma sapan cebinde belli seyrettiğim berbat film para yazık oyunculara,Bad
hayatımda izlediğim saçma anlamsız filmdi emege saygı dicem ortada emekte goremedim masa basında gecmis filmi kesinlikle tavsiye etmem sinema kotu hale gelemezdi,Bad
film ağır homofobi barındırıyor günümüzdeki ilişkiler sahte insanların karaktersiz olduklarına değiniliyor,Bad
